cle_interop,uid_adresse,numero,suffixe,pseudo_numero,voie_code,code_postal,libelle_acheminement,destination_principale,commune_code,commune_nom,source,long,lat,x,y,position,date_der_maj,Type de voie,Nom de voie,Valeur fonciere,Surface reelle bati,Date mutation,vf_square_meter_price
75101_7348_00055,,55,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3347564,48.86718610000001,651199.08,6863222.99,entr��e,2018-10-30,rue,petits champs,"402000,00",55.0,28/09/2017,7309.090909090909
75101_6603_00014,,14,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352584,48.8670016,651235.73,6863202.16,entr��e,2018-10-30,rue,moulins,"13000,00",25.0,11/10/2017,520.0
75101_6603_00012,,12,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352021,48.866896600000004,651231.51,6863190.52,entr��e,2018-10-30,rue,moulins,"85000,00",20.0,13/11/2017,4250.0
75101_6603_00006,,6,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3350616,48.8666347,651220.95,6863161.49,entr��e,2018-10-30,rue,moulins,"209000,00",16.0,26/07/2017,13062.5
75101_8534_00043,,43,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3356220000000003,48.8666057,651262.04,6863157.92,entr��e,2018-10-30,rue,ste-anne,"979826,00",65.0,05/12/2017,15074.246153846154
75101_7348_00041,,41,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336104,48.8668751,651297.65,6863187.57,entr��e,2018-10-30,rue,petits champs,"401250,00",40.0,22/03/2017,10031.25
75101_7348_00039,,39,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3362657000000002,48.866839899999995,651309.47,6863183.56,entr��e,2018-10-30,rue,petits champs,"690000,00",35.0,31/03/2017,19714.285714285714
75101_7348_00035,,35,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3364879000000003,48.8667881,651325.73,6863177.66,entr��e,2018-10-30,rue,petits champs,"2000000,00",171.0,26/09/2017,11695.906432748538
75101_7348_00027,,27,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371217,48.8666407,651372.08,6863160.88,entr��e,2018-10-30,rue,petits champs,"746800,00",96.0,09/03/2017,7779.166666666667
75101_8212_00047,,47,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3370837000000004,48.866268100000006,651368.95,6863119.48,entr��e,2018-10-30,rue,richelieu,"525000,00",44.0,19/10/2017,11931.818181818182
75101_8212_00045,,45,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3370008999999996,48.8661666,651362.78,6863108.24,entr��e,2018-10-30,rue,richelieu,"762150,00",60.0,03/08/2017,12702.5
75101_8212_00043,,43,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3369362000000002,48.866042799999995,651357.92,6863094.52,entr��e,2018-10-30,rue,richelieu,"2280000,00",182.0,16/06/2017,12527.472527472528
75101_9824_00006,,6,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3363099999999997,48.866323200000004,651312.24,6863126.08,entr��e,2018-10-30,rue,villedo,"845000,00",78.0,28/06/2017,10833.333333333334
75101_9824_00012,,12,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3358442999999998,48.866539,651278.28,6863150.36,entr��e,2018-10-30,rue,villedo,"215000,00",22.0,29/09/2017,9772.727272727272
75101_9824_00009,,9,,False,9824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3360713,48.866316,651294.72,6863125.43,entr��e,2018-10-30,rue,villedo,"820000,00",8.0,14/03/2017,102500.0
75101_8534_00011_bis,,11,bis,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353616,48.8661485,651242.51,6863107.24,entr��e,2018-10-30,rue,ste-anne,"184040,00",15.0,04/10/2017,12269.333333333334
75101_8534_00011,,11,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352986000000002,48.866035499999995,651237.78,6863094.71,entr��e,2018-10-30,rue,ste-anne,"184040,00",15.0,04/10/2017,12269.333333333334
75101_7902_00017,,17,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331966,48.8654583,651083.04,6863031.83,entr��e,2018-10-30,rue,pyramides,"725000,00",116.0,22/02/2017,6250.0
75101_0433_00029,,29,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331682999999996,48.86635510000001,651081.8,6863131.57,entr��e,2018-10-30,rue,d'argenteuil,"6000,00",79.0,07/03/2017,75.9493670886076
75101_8740_00030,,30,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3329835,48.8663517,651068.24,6863131.3,entr��e,2018-10-30,rue,st - roch,"13200,00",66.0,11/07/2017,200.0
75101_7902_00001,,1,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3323601000000003,48.8642477,651020.54,6862897.74,entr��e,2018-10-30,rue,pyramides,"429415,00",30.0,25/10/2017,14313.833333333334
75101_7902_00003,,3,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3324013,48.86429879999999,651023.61,6862903.4,entr��e,2018-10-30,rue,pyramides,"245000,00",16.0,06/12/2017,15312.5
75101_8212_00023,,23,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3362529999999997,48.8646789,651306.52,6862943.28,entr��e,2018-10-30,rue,richelieu,"525000,00",45.0,28/12/2017,11666.666666666666
75101_8212_00033,,33,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3365664,48.865280799999994,651330.08,6863010.01,entr��e,2018-10-30,rue,richelieu,"375000,00",29.0,09/03/2017,12931.034482758621
75101_8212_00031,,31,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3365148999999996,48.8651852,651326.21,6862999.42,entr��e,2018-10-30,rue,richelieu,"243000,00",31.0,21/07/2017,7838.709677419355
75101_8212_00025,,25,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3363058999999997,48.8647813,651310.5,6862954.64,entr��e,2018-10-30,rue,richelieu,"400000,00",35.0,29/06/2017,11428.57142857143
75101_8249_00176,,176,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3347109,48.8630024,651191.82,6862757.82,entr��e,2018-10-30,rue,rivoli,"18900000,00",46.0,30/06/2017,410869.5652173913
75101_8249_00186,,186,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3332247,48.8634835,651083.25,6862812.23,entr��e,2018-10-30,rue,rivoli,"329000,00",25.0,11/09/2017,13160.0
75101_6537_00007,,7,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3291101000000003,48.8654678,650783.27,6863035.43,entr��e,2018-10-30,rue,mont-thabor,"85000,00",0.0,06/11/2017,inf
75101_0191_00005,,5,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3296201,48.8652089,650820.44,6863006.32,entr��e,2018-10-30,rue,d'alger,"660000,00",65.0,15/06/2017,10153.846153846154
75101_6537_00008,,8,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3290121,48.8656244,650776.23,6863052.9,entr��e,2018-10-30,rue,mont-thabor,"948000,00",128.0,11/01/2017,7406.25
75101_6537_00010,,10,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3288279999999997,48.8656844,650762.78,6863059.69,entr��e,2018-10-30,rue,mont-thabor,"2393000,00",167.0,29/12/2017,14329.34131736527
75101_0191_00012,,12,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.329952,48.8654053,650844.97,6863027.96,entr��e,2018-10-30,rue,d'alger,"935000,00",0.0,13/07/2017,inf
75101_0191_00010,,10,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3298662999999995,48.86528610000001,650838.57,6863014.75,entr��e,2018-10-30,rue,d'alger,"140000,00",60.0,21/12/2017,2333.3333333333335
75101_0191_00006,,6,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3296482999999997,48.8649948,650822.3,6862982.5,entr��e,2018-10-30,rue,d'alger,"1094000,00",99.0,30/05/2017,11050.505050505051
75101_8249_00210,,210,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3299664,48.8645392,650845.21,6862931.64,entr��e,2018-10-30,rue,rivoli,"610000,00",54.0,28/02/2017,11296.296296296296
75101_9864_00003,,3,,False,9864,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3303141,48.8648407,650871.0,6862964.95,entr��e,2018-10-30,rue,vingt-neuf juillet,"1950000,00",150.0,20/06/2017,13000.0
75101_8641_00007,,7,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3313744,48.8660506,650949.92,6863098.82,entr��e,2018-10-30,rue,st-hyacinthe,"2000,00",49.0,20/12/2017,40.816326530612244
75101_8641_00001,,1,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331666441666667,48.86589295833334,650971.2,6863081.11,parcelle,2018-10-30,rue,st-hyacinthe,"462000,00",47.0,02/11/2017,9829.787234042553
75101_8740_00019,,19,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3322088,48.8654284,651010.55,6863029.12,entr��e,2018-10-30,rue,st - roch,"875000,00",65.0,19/05/2017,13461.538461538461
75101_8740_00017,,17,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3321099999999997,48.8652764,651003.16,6863012.28,entr��e,2018-10-30,rue,st - roch,"1745000,00",132.0,25/07/2017,13219.69696969697
75101_8249_00198,,198,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310228,48.8641946,650922.38,6862892.67,entr��e,2018-10-30,rue,rivoli,"385150,00",0.0,10/07/2017,inf
75101_8249_00206,,206,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3304922,48.8643669,650883.62,6862912.16,entr��e,2018-10-30,rue,rivoli,"1050000,00",94.0,23/06/2017,11170.212765957447
75101_6429_00007,,7,,False,6429,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3245365000000002,48.86696110000001,650449.17,6863204.33,entr��e,2018-10-30,rue,mondovi,"6200000,00",39.0,29/03/2017,158974.35897435897
75101_2543_00029,,29,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310935,48.8680347,650931.18,6863319.61,entr��e,2018-10-30,rue,danielle casanova,"1233200,00",111.0,06/06/2017,11109.90990990991
75101_2543_00005,,5,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3330945,48.8676036,651077.56,6863270.44,entr��e,2018-10-30,rue,danielle casanova,"100800,00",35.0,07/11/2017,2880.0
75101_8641_00008,,8,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331727,48.8660461,650975.78,6863098.1,entr��e,2018-10-30,rue,st-hyacinthe,"396000,00",48.0,29/06/2017,8250.0
75101_8641_00008_bis,,8,bis,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316332,48.866077000000004,650968.93,6863101.6,entr��e,2018-10-30,rue,st-hyacinthe,"396000,00",48.0,29/06/2017,8250.0
75101_1993_00006,,6,,False,1993,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3249223999999997,48.868253700000004,650478.71,6863347.82,entr��e,2018-10-30,rue,chevalier st-george,"850000,00",80.0,16/05/2017,10625.0
75101_1449_00021,,21,,False,1449,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3263497,48.8677254,650582.91,6863288.18,entr��e,2018-10-30,rue,cambon,"3000000,00",57.0,01/09/2017,52631.57894736842
75101_5888_00009,,9,,False,5888,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3267379,48.869528,650613.1,6863488.37,entr��e,2018-10-30,bd,madeleine,"18000,00",604.0,28/06/2017,29.801324503311257
75101_8611_00010,,10,,False,8611,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3244789,48.867642,650445.6,6863280.08,entr��e,2018-10-30,rue,st-florentin,"775000,00",75.0,16/06/2017,10333.333333333334
75101_8611_00004,,4,,False,8611,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.324106,48.867132700000006,650417.76,6863223.68,entr��e,2018-10-30,rue,st-florentin,"204100,00",0.0,18/09/2017,inf
75101_8395_00007,,7,,False,8395,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3263457,48.8663122,650581.28,6863131.05,entr��e,2018-10-30,rue,rouget l'isle,"5000,00",170.0,24/03/2017,29.41176470588235
75101_8395_00005,,5,,False,8395,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3262754,48.86621810000001,650576.03,6863120.63,entr��e,2018-10-30,rue,rouget l'isle,"1940000,00",147.0,29/06/2017,13197.278911564626
75101_8249_00250,,250,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3245891,48.86628220000001,650452.39,6863128.81,entr��e,2018-10-30,rue,rivoli,"4600000,00",70.0,06/07/2017,65714.28571428571
75101_1193_00014,,14,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3440098,48.8589633,651870.28,6862303.0,entr��e,2018-10-30,rue,bourdonnais,"795000,00",74.0,28/06/2017,10743.243243243243
75101_0920_00011,,11,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3447718999999996,48.858843900000004,651926.08,6862289.26,entr��e,2018-10-30,rue,bertin poir��e,"550000,00",77.0,30/11/2017,7142.857142857143
75101_4905_00002,,2,,False,4905,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.346957,48.8584432,652086.03,6862243.38,entr��e,2018-10-30,rue,jean lantier,"30500000,00",1801.0,03/10/2017,16935.036091060523
75101_2594_00029,,29,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3416276000000003,48.8568703,651693.56,6862071.73,entr��e,2018-10-30,pl,dauphine,"490000,00",40.0,26/10/2017,12250.0
75101_8525_00089,,89,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3492265,48.8620206,652255.82,6862639.78,entr��e,2018-10-30,rue,st-denis,"2572000,00",145.0,20/06/2017,17737.931034482757
75101_5033_00004,,4,,False,5033,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448577999999998,48.8637792,651936.94,6862837.97,entr��e,2018-10-30,rue,jour,"3300000,00",239.0,17/10/2017,13807.531380753138
75101_4461_00017,,17,,False,4461,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3460704,48.8603003,652022.69,6862450.41,entr��e,2018-10-30,rue,halles,"740384,60",84.0,13/04/2017,8814.102380952381
75101_8740_00051,,51,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3331264,48.8667951,651079.14,6863180.52,entr��e,2018-10-30,rue,st - roch,"1120000,00",102.0,31/10/2017,10980.392156862745
75101_0885_00023,,23,,False,0885,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3468992,48.861101,652084.24,6862538.94,entr��e,2018-10-30,rue,berger,"197200,00",56.0,01/08/2017,3521.4285714285716
75101_8525_00076,,76,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3493082000000003,48.8618379,652261.65,6862619.41,entr��e,2018-10-30,rue,st-denis,"1560000,00",38.0,14/06/2017,41052.63157894737
75101_8534_00010,,10,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353249,48.86570510000001,651239.4,6863057.96,entr��e,2018-10-30,rue,ste-anne,"85000,00",28.0,07/02/2017,3035.714285714286
75101_6249_00020,,20,,False,6249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436443,48.858296,651842.85,6862229.02,entr��e,2018-10-30,quai,m��gisserie,"2761848,00",51.0,29/09/2017,54153.882352941175
75101_0407_00048,,48,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425607999999998,48.8607511,651765.63,6862502.67,entr��e,2018-10-30,rue,l'arbre sec,"610460,00",48.0,07/12/2017,12717.916666666666
75101_1193_00031,,31,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3450125,48.85995870000001,651944.76,6862413.07,entr��e,2018-10-30,rue,bourdonnais,"331020,00",29.0,03/10/2017,11414.48275862069
75101_8855_00005,,5,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423956,48.8618276,651754.5,6862622.47,entr��e,2018-10-30,rue,sauval,"600000,00",72.0,06/11/2017,8333.333333333334
75101_4901_00002,,2,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3398763,48.8621283,651569.96,6862657.45,entr��e,2018-10-30,rue,jean-jacques rousseau,"19990,00",60.0,10/11/2017,333.1666666666667
75101_2999_00010,,10,,False,2999,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3257285,48.868142299999995,650537.74,6863334.93,entr��e,2018-10-30,rue,duphot,"565000,00",48.0,24/02/2017,11770.833333333334
75101_7348_00053,,53,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3349097999999997,48.867154799999994,651210.31,6863219.41,entr��e,2018-10-30,rue,petits champs,"1050000,00",88.0,27/11/2017,11931.818181818182
75101_2357_00014,,14,,False,2357,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3483248,48.8616384,652189.32,6862597.83,entr��e,2018-10-30,rue,cossonnerie,"560000,00",65.0,27/06/2017,8615.384615384615
75101_9631_00008,,8,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3433275,48.8616097,651822.67,6862597.67,entr��e,2018-10-30,rue,vauvilliers,"1200000,00",97.0,20/06/2017,12371.134020618556
75101_2543_00025,,25,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3314779,48.8679479,650959.3,6863309.72,entr��e,2018-10-30,rue,danielle casanova,"2232500,00",150.0,25/10/2017,14883.333333333334
75101_5825_00020,,20,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412558,48.8614598,651670.54,6862582.27,entr��e,2018-10-30,rue,louvre,"500000,00",0.0,17/11/2017,inf
75101_0632_00006,,6,,False,0632,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3419765,48.8609838,651722.97,6862528.9,entr��e,2018-10-30,rue,bailleul,"736000,00",56.0,12/09/2017,13142.857142857143
75101_0632_00008,,8,,False,0632,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3417183999999995,48.861022999999996,651704.07,6862533.42,entr��e,2018-10-30,rue,bailleul,"2000000,00",54.0,25/10/2017,37037.03703703704
75101_7279_00005,,5,,False,7279,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3414936,48.860353499999995,651686.96,6862459.11,entr��e,2018-10-30,rue,perrault,"85000,00",9.0,06/11/2018,9444.444444444445
75101_5824_00028,,28,,False,5824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3406116000000003,48.8589976,651620.99,6862308.89,entr��e,2018-10-30,quai,louvre,"25000,00",0.0,06/07/2018,inf
75101_0630_00010,,10,,False,0630,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3422542999999996,48.859868,651742.32,6862404.67,entr��e,2018-10-30,rue,baillet,"465700,00",24.0,14/09/2018,19404.166666666668
75101_4655_00031,,31,,False,4655,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424652999999998,48.8569596,651755.11,6862081.15,entr��e,2018-10-30,quai,l'horloge,"2150000,00",100.0,14/09/2018,21500.0
75101_2594_00016,,16,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3425147,48.8567884,651758.57,6862062.08,entr��e,2018-10-30,pl,dauphine,"700000,00",36.0,19/10/2018,19444.444444444445
75101_2594_00014,,14,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.34262,48.8567711,651766.28,6862060.09,entr��e,2018-10-30,pl,dauphine,"2200000,00",52.0,15/10/2018,42307.692307692305
75101_8249_00061,,61,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3454496,48.859291799999994,651976.22,6862338.65,entr��e,2018-10-30,rue,rivoli,"1320000,00",140.0,30/03/2018,9428.57142857143
75101_2762_00003,,3,,False,2762,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3457862,48.85892020000001,652000.57,6862297.13,entr��e,2018-10-30,rue,deux boules,"499000,00",36.0,28/09/2018,13861.111111111111
75101_0920_00014,,14,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3449331,48.8588003,651937.87,6862284.31,entr��e,2018-10-30,rue,bertin poir��e,"400000,00",80.0,23/03/2018,5000.0
75101_0920_00012,,12,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448767000000004,48.8586859,651933.63,6862271.63,entr��e,2018-10-30,rue,bertin poir��e,"361440,00",25.0,15/06/2018,14457.6
75101_0920_00008,,8,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3447944,48.8584964,651927.41,6862250.61,entr��e,2018-10-30,rue,bertin poir��e,"700000,00",60.0,14/06/2018,11666.666666666666
75101_9765_00024,,24,,False,9765,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3460107000000003,48.8583505,652016.52,6862233.64,entr��e,2018-10-30,av,victoria,"687500,00",50.0,25/04/2018,13750.0
75101_9765_00018,,18,,False,9765,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3465386,48.8582066,652055.12,6862217.32,entr��e,2018-10-30,av,victoria,"900000,00",153.0,08/11/2018,5882.35294117647
75101_7455_00028,,28,,False,7455,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3490014,48.86338370000001,652240.56,6862791.48,entr��e,2018-10-30,rue,pierre lescot,"220000,00",18.0,08/11/2018,12222.222222222223
75101_8525_00036,,36,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3484578999999997,48.860298900000004,652197.85,6862448.8,entr��e,2018-10-30,rue,st-denis,"198000,00",20.0,19/04/2018,9900.0
75101_5350_00026,,26,,False,5350,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3485162999999996,48.8602076,652202.05,6862438.62,entr��e,2018-10-30,rue,reynie,"560000,00",75.0,06/07/2018,7466.666666666667
75101_5738_00046,,46,,False,5738,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3483676,48.8597156,652190.69,6862384.0,entr��e,2018-10-30,rue,lombards,"148000,00",12.0,03/01/2018,12333.333333333334
75101_5738_00044,,44,,False,5738,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3484376,48.859691299999994,652195.81,6862381.26,entr��e,2018-10-30,rue,lombards,"440000,00",83.0,30/05/2018,5301.204819277108
75101_8894_00021,,21,,False,8894,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3486643,48.85973660000001,652212.48,6862386.16,entr��e,2018-10-30,bd,s��bastopol,"615000,00",47.0,01/02/2018,13085.106382978724
75101_8249_00110,,110,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.346682,48.859130900000004,652066.49,6862320.01,entr��e,2018-10-30,rue,rivoli,"239970,00",22.0,05/10/2018,10907.727272727272
75101_8525_00017,,17,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3477427000000004,48.8594091,652144.57,6862350.3,entr��e,2018-10-30,rue,st-denis,"160000,00",14.0,23/03/2018,11428.57142857143
75101_8525_00029,,29,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3479226000000004,48.85983270000001,652158.15,6862397.29,entr��e,2018-10-30,rue,st-denis,"155000,00",20.0,06/08/2018,7750.0
75101_3621_00005,,5,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3479294,48.8601641,652158.96,6862434.14,entr��e,2018-10-30,rue,ferronnerie,"206000,00",12.0,28/06/2018,17166.666666666668
75101_5738_00060,,60,,False,5738,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3477169,48.859865299999996,652143.09,6862401.04,entr��e,2018-10-30,rue,lombards,"430000,00",30.0,24/10/2018,14333.333333333334
75101_3621_00017,,17,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3474385,48.86016179999999,652122.94,6862434.18,entr��e,2018-10-30,rue,ferronnerie,"328000,00",24.0,14/09/2018,13666.666666666666
75101_3621_00013,,13,,False,3621,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3475626,48.8601902,652132.07,6862437.26,entr��e,2018-10-30,rue,ferronnerie,"366200,00",32.0,28/08/2018,11443.75
75101_4718_00005,,5,,False,4718,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.347856,48.860375299999994,652153.76,6862457.66,entr��e,2018-10-30,rue,innocents,"700000,00",25.0,16/07/2018,28000.0
